,values
2014-03-12,0.3258576732433075
2014-03-13,0.3259521265576952
2014-03-14,0.32589022168758286
2014-03-17,0.32144571301783625
2014-03-18,0.2896379629838026
2014-03-19,0.318326740478951
2014-03-20,0.2884635603084528
2014-03-21,0.3213090539653105
2014-03-24,0.31972168446911076
2014-03-25,0.3227424837876253
2014-03-26,0.3207510834492286
2014-03-27,0.3211572953391499
2014-03-28,0.32313104111075175
2014-03-31,0.3056015818595389
2014-04-01,0.30572478229164485
2014-04-02,0.3057638191040387
2014-04-03,0.3059385676430853
2014-04-04,0.30113974971237667
2014-04-07,0.3010721544950644
2014-04-08,0.2992453234179498
2014-04-09,0.29979716993301925
2014-04-10,0.2894188959048646
2014-04-11,0.32463431215593075
2014-04-14,0.28847037695231664
2014-04-15,0.2890857127022974
2014-04-16,0.29032890780129805
2014-04-17,0.32552208162448387
2014-04-22,0.32537268043523
2014-04-23,0.32090122334015486
2014-04-24,0.3255510691236444
2014-04-25,0.2908779882284656
2014-04-28,0.3279135705894178
2014-04-29,0.3007769036653799
2014-04-30,0.3260062903112728
2014-05-02,0.3021154089425015
2014-05-06,0.3018112548013916
2014-05-07,0.2907604798187721
2014-05-08,0.30064493275941545
2014-05-09,0.32736645909316797
2014-05-12,0.299419879537002
2014-05-13,0.299436068040656
2014-05-14,0.32167657685008366
2014-05-15,0.3282912277374354
2014-05-16,0.2912256017150839
2014-05-19,0.3279150864101464
2014-05-20,0.30212874864446715
2014-05-21,0.2963128636783653
2014-05-22,0.29675969867149493
2014-05-23,0.2953099105147044
2014-05-27,0.2956198465366603
2014-05-28,0.29466555418266044
2014-05-30,0.2965936190915357
2014-06-02,0.2967719467439212
2014-06-03,0.2970988014908827
2014-06-04,0.29706672724867905
2014-06-05,0.29675100671638166
2014-06-06,0.3176710526842623
2014-06-10,0.2963545973228305
2014-06-11,0.29666811071737026
2014-06-12,0.28662331086073517
2014-06-13,0.28663345711146065
2014-06-16,0.29640237881478393
2014-06-17,0.2956387000506982
2014-06-18,0.29648395640529485
2014-06-19,0.28562784081489406
2014-06-20,0.31865791051737996
2014-06-23,0.3046955986543495
2014-06-24,0.3047244543857532
2014-06-25,0.3139865695061718
2014-06-26,0.31357913523107933
2014-06-27,0.3111513691438553
2014-06-30,0.3114776882624969
2014-07-01,0.3106339459755557
2014-07-02,0.27995589854755465
2014-07-03,0.27698417482143695
2014-07-04,0.3082099745552492
2014-07-07,0.2871394825462266
